39283	12	40	38	40	39	37	41	42	12	17	31	16	22	33	26	18	32	30	13	15	36	27	1	5	28	14	23	21	0	2	19	29	6	8	11	7	25	10	35	
40394	12	40	40	39	38	17	27	12	42	26	22	18	37	31	41	19	16	29	1	2	21	0	28	23	15	13	8	30	25	33	3	14	11	6	4	10	36	34	32	
40022	12	39	17	26	27	29	22	19	0	31	18	16	36	28	38	25	30	12	13	33	21	23	11	37	15	5	34	3	4	1	32	6	8	35	2	42	14	10	39	
39283	12	39	38	39	40	37	41	42	12	17	31	16	22	33	26	18	32	30	13	15	36	27	1	5	28	14	23	21	0	2	19	29	6	8	11	7	25	10	35	
39334	12	39	42	12	39	38	18	14	13	17	16	31	8	26	15	33	37	40	27	41	11	30	22	6	19	0	21	32	29	2	23	7	36	5	20	10	25	1	28	
40585	12	31	38	26	12	27	29	17	19	13	18	40	16	31	39	23	28	11	22	1	33	30	25	0	10	36	8	37	15	5	42	3	7	6	21	4	14	2	32	
40613	12	23	23	25	27	19	29	22	1	26	4	28	3	0	18	17	24	31	2	33	21	11	32	30	12	38	16	36	13	37	5	15	8	35	6	42	40	10	34	
40478	12	18	18	19	20	21	27	12	17	33	31	26	22	30	29	23	28	0	11	38	13	16	15	42	25	1	35	36	3	5	6	2	32	34	4	8	7	39	37	
40165	12	8	8	6	12	31	17	22	38	26	33	36	10	16	13	18	0	15	19	27	11	2	30	25	39	28	29	23	1	14	4	32	35	9	3	37	21	40	34	
40165	12	6	12	31	17	22	38	26	33	36	10	16	13	18	0	15	19	27	11	2	30	25	39	6	28	29	23	1	14	4	32	35	9	3	37	21	40	34	7	
39938	12	12	12	35	13	16	33	31	30	18	26	17	22	32	11	36	10	8	27	6	15	42	7	19	0	38	5	34	23	21	39	28	1	29	25	37	2	9	14	
38838	12	13	13	12	16	33	31	9	36	35	10	18	6	11	30	32	8	15	5	7	26	19	22	14	27	1	17	34	38	0	23	21	28	29	39	3	2	25	42	
40491	12	12	12	31	7	16	13	33	10	8	18	17	26	5	38	22	30	27	36	39	32	42	19	6	23	35	28	11	15	0	29	1	25	40	41	34	21	14	9	
40020	12	28	28	27	29	19	23	1	26	25	4	24	3	0	22	2	18	17	31	36	12	33	16	32	11	30	38	21	13	8	6	10	35	5	39	34	40	42	14	
40657	12	38	38	40	39	37	42	41	26	17	22	12	27	1	18	31	29	28	16	13	2	32	33	21	36	23	19	15	0	30	14	11	25	6	5	8	4	3	10	
39003	12	38	38	12	13	17	30	39	31	6	11	18	16	33	40	19	26	21	15	27	22	1	28	37	14	23	29	32	36	34	10	0	7	35	25	42	2	5	3	
38831	12	39	39	38	42	40	31	12	18	17	37	41	26	19	13	15	16	14	22	21	1	27	28	29	36	33	11	6	8	5	32	0	23	2	30	20	10	25	7	
40664	12	38	38	40	37	39	41	42	17	14	12	16	31	19	18	26	1	27	30	22	28	23	13	6	33	15	36	21	32	29	2	11	0	25	8	3	35	4	5	
39003	12	39	12	13	17	30	31	6	11	18	16	33	40	19	26	21	15	27	22	1	28	37	14	23	29	32	36	39	34	10	0	7	35	25	42	2	5	38	3	
