40778	12	16	17	13	30	26	34	29	1	12	39	31	16	38	4	19	18	22	36	33	5	28	2	10	35	6	25	0	27	43	3	42	15	21	23	37	32	9	40	
40552	12	6	6	12	35	16	13	31	14	33	10	11	18	32	15	36	7	30	17	1	8	27	5	19	25	38	4	29	26	0	39	34	22	37	28	21	2	23	42	
39446	12	7	1	4	0	29	22	12	17	3	28	2	16	18	25	23	27	26	31	19	13	24	30	32	7	33	10	35	6	15	38	11	5	21	8	36	34	39	20	
40381	12	4	23	25	19	1	4	21	3	27	24	18	17	29	0	22	28	26	2	20	12	16	13	5	11	30	31	35	32	33	34	38	8	36	6	42	15	37	10	
38774	12	3	29	4	28	1	27	24	25	3	23	26	0	19	2	17	22	18	31	12	16	33	38	32	13	36	30	35	11	6	21	5	39	40	42	8	37	34	10	
39961	12	3	4	1	3	25	23	29	28	24	0	19	27	26	2	22	18	31	17	12	36	35	13	16	38	32	21	5	33	34	30	11	37	6	40	42	39	10	15	
39013	12	2	4	23	28	29	2	25	27	3	0	1	24	19	26	22	17	18	12	30	32	6	35	16	31	36	13	39	38	34	33	11	21	5	10	14	42	40	43	
39882	12	4	25	29	4	28	1	27	23	24	3	19	26	22	0	2	17	18	31	35	12	30	16	13	33	21	5	32	11	36	34	38	15	6	10	8	7	20	40	
40755	12	4	1	4	23	3	28	25	29	19	24	0	27	2	26	22	17	18	31	16	12	35	30	6	32	33	36	38	15	21	34	37	11	5	13	42	40	39	14	
39330	12	4	29	28	1	4	27	25	23	3	26	0	24	19	2	22	17	18	31	16	12	36	33	30	38	35	5	13	32	11	6	15	34	39	21	10	37	40	42	
39890	12	1	1	4	23	0	3	28	25	29	27	26	2	24	19	22	17	18	12	38	13	16	31	35	37	11	39	34	14	30	36	5	40	6	21	42	33	15	32	
39819	12	1	1	4	3	25	23	0	29	28	27	26	2	24	19	22	17	12	18	36	5	35	16	13	30	38	21	37	31	34	14	6	8	33	43	39	11	32	10	
39013	12	1	1	2	4	23	28	29	25	27	3	0	24	19	26	22	17	18	12	30	32	6	35	16	31	36	13	39	38	34	33	11	21	5	10	14	42	40	43	
39153	12	1	25	1	4	23	3	27	24	22	0	19	28	29	26	2	17	18	31	13	21	35	12	16	36	5	30	34	38	33	37	11	32	40	6	15	39	8	10	
39048	12	4	4	1	3	25	23	28	0	29	24	27	2	26	19	22	17	31	16	18	12	13	38	35	33	34	30	36	11	32	5	15	6	39	8	42	7	14	21	
39048	12	3	1	3	25	23	28	0	29	4	24	27	2	26	19	22	17	31	16	18	12	13	38	35	33	34	30	36	11	32	5	15	6	39	8	42	7	14	21	
40755	12	3	1	23	28	3	25	29	19	4	24	0	27	2	26	22	17	18	31	16	12	35	30	6	32	33	36	38	15	21	34	37	11	5	13	42	40	39	14	
39224	12	3	25	23	29	4	1	24	27	28	3	19	0	26	22	2	17	31	18	16	13	35	12	11	33	38	36	34	32	30	15	21	5	8	6	37	40	10	14	
38960	12	3	4	29	28	27	23	3	25	0	1	26	19	24	2	22	17	18	31	12	30	35	16	38	13	36	32	34	33	11	21	37	6	5	42	39	15	10	8	
39366	12	3	4	28	29	23	24	3	25	19	27	1	0	2	26	22	17	18	31	12	16	35	32	13	33	36	38	6	15	10	30	34	21	7	8	11	5	37	39	
39254	12	3	29	4	27	28	23	1	25	3	24	19	26	0	2	22	18	17	12	31	38	33	16	30	13	35	34	36	5	11	20	42	32	21	40	39	6	8	7	
39599	12	3	4	1	3	29	23	28	25	0	27	19	26	24	2	22	18	31	17	12	16	36	13	35	6	38	33	34	30	11	39	40	42	15	5	21	14	32	10	
39771	12	1	4	23	1	3	25	24	29	28	19	2	27	0	26	22	17	18	31	12	38	33	16	35	36	21	13	11	30	6	34	32	20	42	5	40	39	15	8	
39366	12	1	1	4	3	28	29	23	24	25	19	27	0	2	26	22	17	18	31	12	16	35	32	13	33	36	38	6	15	10	30	34	21	7	8	11	5	37	39	
38960	12	1	4	29	28	1	27	23	3	25	0	26	19	24	2	22	17	18	31	12	30	35	16	38	13	36	32	34	33	11	21	37	6	5	42	39	15	10	8	
40312	12	35	35	36	34	12	31	33	16	13	30	32	6	11	18	15	19	5	1	10	14	7	29	8	26	17	22	2	28	21	23	25	27	9	38	0	37	4	42	
38883	12	29	27	29	25	23	4	24	28	1	19	26	22	3	2	0	17	18	31	33	32	12	13	16	11	30	35	36	38	5	21	37	15	34	6	42	7	10	8	
38950	12	29	27	19	29	1	28	23	21	17	24	25	4	26	3	18	0	2	22	12	31	20	16	32	38	13	11	30	33	36	35	5	6	39	15	10	34	8	40	
39561	12	29	29	27	28	19	23	1	25	4	26	24	3	2	18	17	0	22	31	16	36	32	12	33	35	30	38	21	20	39	34	5	13	15	11	6	8	14	10	
39951	12	29	29	27	26	28	1	19	23	4	25	3	24	0	17	2	22	18	31	16	30	12	32	33	13	38	36	11	35	5	34	7	21	6	15	37	14	42	8	
39951	12	27	27	28	26	29	1	19	23	4	25	3	24	0	17	2	22	18	31	16	30	12	32	33	13	38	36	11	35	5	34	7	21	6	15	37	14	42	8	
39951	12	26	28	1	19	23	26	4	25	29	27	3	24	0	17	2	22	18	31	16	30	12	32	33	13	38	36	11	35	5	34	7	21	6	15	37	14	42	8	
38926	12	29	29	27	28	1	24	23	25	4	26	19	3	2	0	17	22	31	18	33	32	12	13	30	38	16	35	36	11	5	14	21	40	8	6	7	34	39	37	
39882	12	27	25	29	27	28	1	24	4	23	3	19	26	22	0	2	17	18	31	35	12	30	16	13	33	21	5	32	11	36	34	38	15	6	10	8	7	20	40	
39419	12	38	38	12	18	13	29	37	36	6	30	19	26	40	16	17	39	27	31	33	34	28	21	10	22	11	0	42	5	8	35	20	41	25	32	1	2	14	4	
39183	12	39	12	30	34	31	16	5	14	26	11	38	0	36	18	33	1	6	29	32	35	19	17	39	25	22	2	27	4	13	37	10	23	8	15	21	7	28	42	
38997	12	38	38	40	39	41	17	37	12	26	1	29	30	31	27	19	16	18	42	2	10	0	28	6	32	23	21	22	34	14	11	25	13	8	33	7	4	15	5	
40073	12	38	38	12	17	22	31	18	37	13	39	16	40	26	30	11	8	14	6	0	5	2	15	36	34	33	29	10	41	1	32	7	35	19	28	27	21	42	23	
39220	12	40	40	39	38	17	1	27	26	29	23	12	19	25	22	18	41	42	2	16	31	28	35	14	0	4	5	30	3	11	33	32	13	36	37	15	6	24	34	
40327	12	40	40	38	39	12	17	42	1	30	29	27	41	31	19	26	32	16	18	2	5	34	22	33	23	6	25	28	36	0	10	14	35	3	21	8	4	13	11	
40297	12	41	40	41	38	39	17	12	1	16	42	35	26	31	18	37	29	22	27	30	0	19	14	6	36	28	25	4	23	21	2	32	33	13	5	11	15	7	3	
40658	12	39	38	22	17	0	26	12	31	40	29	37	1	18	4	6	27	16	23	30	28	25	13	36	10	14	21	2	11	5	39	7	33	19	3	34	32	41	35	
39870	12	33	33	13	31	32	16	12	35	30	36	9	15	10	11	18	6	8	7	5	34	26	1	22	29	28	19	0	25	38	27	17	4	23	21	2	14	3	43	
40205	12	33	33	31	13	32	12	16	38	30	15	42	39	8	35	36	10	18	11	9	6	7	14	5	41	26	17	40	34	22	37	19	0	1	27	29	2	28	23	
39423	12	31	31	33	32	16	15	25	30	12	13	35	36	11	23	29	4	10	8	27	26	18	1	19	22	28	6	24	7	17	5	34	3	2	0	9	38	21	37	
39333	12	31	31	33	16	32	30	12	11	35	36	13	15	10	5	7	8	34	18	26	9	6	17	29	1	22	25	19	4	38	27	28	0	23	2	21	24	3	43	
40590	12	31	31	33	32	16	30	12	11	15	13	35	36	10	5	18	8	6	7	34	9	26	1	22	17	29	19	0	27	2	28	4	25	38	14	21	39	23	3	
38931	12	31	33	31	32	16	30	12	13	35	15	18	36	11	10	8	34	5	7	19	9	6	27	26	17	21	1	22	29	0	25	2	14	39	38	28	4	23	24	
39230	12	31	33	31	32	16	30	12	13	11	35	36	15	10	8	18	5	26	7	9	22	17	38	6	34	19	0	1	29	4	37	2	27	28	39	25	21	42	14	
39333	12	33	33	31	16	32	30	12	11	35	36	13	15	10	5	7	8	34	18	26	9	6	17	29	1	22	25	19	4	38	27	28	0	23	2	21	24	3	43	
40105	12	33	33	31	16	12	32	11	30	26	8	17	10	38	5	35	15	7	36	0	18	13	29	27	28	6	22	1	19	2	25	4	39	21	34	14	37	40	23	
39400	12	33	33	31	32	16	30	12	11	15	13	35	10	36	7	18	6	5	8	34	26	9	17	38	22	0	39	27	1	19	25	29	2	21	42	14	40	4	28	
40530	12	33	33	31	32	16	30	12	11	13	35	36	15	10	8	18	19	26	6	5	17	34	9	7	27	22	1	0	25	38	21	29	23	2	28	4	39	3	14	
39963	12	33	33	31	32	16	12	25	30	19	23	27	13	36	35	1	29	11	4	18	28	26	8	22	15	24	17	0	2	3	10	5	6	34	21	7	38	14	9	
40459	12	32	32	31	33	16	12	30	13	35	36	11	15	10	6	18	1	26	29	0	34	19	9	7	27	5	17	2	8	28	22	23	4	25	38	3	39	14	24	
39837	12	25	23	25	29	27	28	19	24	4	1	26	22	3	0	2	17	18	12	16	31	33	35	38	30	34	13	5	32	11	36	21	42	6	15	10	20	8	9	
39889	12	23	23	25	28	24	4	19	27	29	1	22	3	26	2	18	17	0	31	16	30	12	21	34	33	35	13	36	11	32	38	20	6	7	8	15	5	42	10	
39601	12	25	25	29	23	1	4	28	27	19	3	24	26	0	2	22	17	18	31	12	16	30	35	11	5	13	32	34	21	38	36	6	15	33	10	37	20	8	40	
39166	12	25	25	23	29	4	27	28	24	1	3	19	26	0	22	2	31	17	18	16	12	30	33	13	32	38	11	5	35	34	36	15	6	42	10	40	8	37	39	
39601	12	23	29	4	23	25	1	28	27	19	3	24	26	0	2	22	17	18	31	12	16	30	35	11	5	13	32	34	21	38	36	6	15	33	10	37	20	8	40	
40170	12	25	25	23	4	1	3	24	29	28	19	27	0	22	2	26	18	17	31	12	16	21	13	30	38	5	35	33	11	15	40	32	6	34	36	37	39	8	10	
39125	12	25	23	25	27	29	28	19	1	4	24	2	26	3	18	22	17	0	31	21	16	12	30	33	32	38	13	36	35	34	11	15	20	8	7	5	10	6	42	
39914	12	23	23	19	25	18	27	24	1	29	4	22	17	28	21	26	3	20	0	16	31	2	12	33	30	32	13	36	38	11	35	6	5	34	15	8	10	42	14	
39313	12	23	25	23	24	22	29	4	1	27	19	3	28	26	0	18	2	31	17	16	12	33	30	21	5	11	35	32	13	36	38	34	8	6	15	20	37	10	42	
40161	12	23	23	25	24	4	1	29	27	28	19	3	22	26	0	2	17	18	31	36	35	16	12	33	30	38	34	21	5	11	13	10	32	6	15	8	40	39	20	
40711	12	23	23	1	3	4	25	29	28	24	27	0	22	2	19	26	17	31	18	30	12	33	16	13	6	32	35	36	5	34	38	11	10	21	8	39	43	37	15	
