tensor(-9.5598)	tensor(-10.7808)	tensor(-9.3686)	tensor(-10.7542)	tensor(-10.0155)	tensor(-8.8841)	tensor(-8.8519)	tensor(-9.6909)	tensor(-9.4681)	tensor(-9.3334)	tensor(-8.5643)	tensor(-9.1431)	tensor(-5.7290)	tensor(-2.6392)	tensor(-8.3624)	tensor(-9.2981)	tensor(-7.1121)	tensor(-8.5448)	tensor(-7.0043)	tensor(-9.9302)	tensor(-12.6760)	tensor(-10.5759)	tensor(-9.6168)	tensor(-9.5708)	tensor(-13.9391)	tensor(-10.1562)	tensor(-8.5444)	tensor(-8.7966)	tensor(-8.9164)	tensor(-9.1797)	tensor(-9.3158)	tensor(-7.3913)	tensor(-9.1312)	tensor(-5.8968)	tensor(-11.6761)	tensor(-10.8368)	tensor(-9.4183)	tensor(-11.4579)	tensor(-10.1167)	tensor(-11.7304)	
tensor(-10.0096)	tensor(-11.3292)	tensor(-9.6931)	tensor(-11.2537)	tensor(-10.4139)	tensor(-9.8874)	tensor(-8.5056)	tensor(-10.3569)	tensor(-10.8109)	tensor(-12.1625)	tensor(-10.0274)	tensor(-9.8421)	tensor(-5.8403)	tensor(-8.5699)	tensor(-9.7589)	tensor(-9.1439)	tensor(-8.5653)	tensor(-8.8162)	tensor(-7.8229)	tensor(-9.8719)	tensor(-12.3207)	tensor(-11.2648)	tensor(-10.5708)	tensor(-10.0481)	tensor(-13.7954)	tensor(-10.4134)	tensor(-8.4911)	tensor(-9.1812)	tensor(-9.2899)	tensor(-9.4812)	tensor(-10.2081)	tensor(-8.3264)	tensor(-10.7793)	tensor(-8.3355)	tensor(-12.0619)	tensor(-12.5339)	tensor(-10.5661)	tensor(-9.7045)	tensor(-9.4132)	tensor(-11.1584)	
tensor(-10.0806)	tensor(-11.3164)	tensor(-9.4845)	tensor(-11.6290)	tensor(-9.9467)	tensor(-10.2049)	tensor(-10.8715)	tensor(-11.3365)	tensor(-11.1675)	tensor(-12.6634)	tensor(-10.1874)	tensor(-10.9793)	tensor(-8.9235)	tensor(-9.7147)	tensor(-10.0562)	tensor(-9.5451)	tensor(-9.8715)	tensor(-8.4357)	tensor(-8.2251)	tensor(-10.2191)	tensor(-14.0679)	tensor(-11.4854)	tensor(-10.8869)	tensor(-9.9370)	tensor(-13.7264)	tensor(-10.2227)	tensor(-8.7875)	tensor(-9.4553)	tensor(-9.6265)	tensor(-9.4779)	tensor(-10.3749)	tensor(-9.5750)	tensor(-10.6524)	tensor(-9.1923)	tensor(-11.1105)	tensor(-13.6356)	tensor(-11.4394)	tensor(-11.3039)	tensor(-10.2996)	tensor(-10.9753)	
tensor(-9.7882)	tensor(-9.5037)	tensor(-8.8909)	tensor(-10.0471)	tensor(-8.6519)	tensor(-7.1791)	tensor(-3.1596)	tensor(-7.9255)	tensor(-8.8623)	tensor(-10.3778)	tensor(-6.3577)	tensor(-7.0371)	tensor(-5.3474)	tensor(-4.9506)	tensor(-4.7533)	tensor(-8.2566)	tensor(-7.0500)	tensor(-8.0662)	tensor(-6.7437)	tensor(-8.8438)	tensor(-11.6708)	tensor(-9.8987)	tensor(-9.8941)	tensor(-9.1920)	tensor(-12.6597)	tensor(-8.9034)	tensor(-8.4699)	tensor(-7.8743)	tensor(-8.6135)	tensor(-8.1760)	tensor(-8.8660)	tensor(-7.1858)	tensor(-8.7696)	tensor(-6.4926)	tensor(-10.2529)	tensor(-7.8645)	tensor(-8.3925)	tensor(-9.9563)	tensor(-8.4638)	tensor(-9.6396)	
tensor(-10.0806)	tensor(-11.3164)	tensor(-9.4845)	tensor(-11.6290)	tensor(-9.9467)	tensor(-10.2049)	tensor(-9.2965)	tensor(-11.3365)	tensor(-11.1675)	tensor(-12.6634)	tensor(-10.1874)	tensor(-10.9793)	tensor(-8.9235)	tensor(-9.7147)	tensor(-10.0562)	tensor(-9.5451)	tensor(-10.2965)	tensor(-8.4357)	tensor(-8.2251)	tensor(-10.2191)	tensor(-14.0679)	tensor(-11.4854)	tensor(-10.8869)	tensor(-9.9370)	tensor(-13.7264)	tensor(-10.2227)	tensor(-8.7875)	tensor(-9.4553)	tensor(-9.6265)	tensor(-9.4779)	tensor(-10.3749)	tensor(-9.5750)	tensor(-10.6524)	tensor(-9.1923)	tensor(-11.1105)	tensor(-13.6356)	tensor(-11.4394)	tensor(-11.3039)	tensor(-10.2996)	tensor(-10.9753)	
tensor(-8.4431)	tensor(-9.9122)	tensor(-8.4180)	tensor(-10.2566)	tensor(-8.9834)	tensor(-7.9141)	tensor(-7.0899)	tensor(-8.5664)	tensor(-8.3991)	tensor(-9.6308)	tensor(-7.7613)	tensor(-8.2929)	tensor(-4.5287)	tensor(-5.4779)	tensor(-8.7100)	tensor(-6.4589)	tensor(-6.7641)	tensor(-7.2736)	tensor(-6.5491)	tensor(-9.4502)	tensor(-11.3374)	tensor(-9.4457)	tensor(-9.0189)	tensor(-9.4364)	tensor(-12.7041)	tensor(-9.3079)	tensor(-8.4621)	tensor(-8.6555)	tensor(-8.7817)	tensor(-8.3728)	tensor(-7.7586)	tensor(-6.8780)	tensor(-7.8486)	tensor(-6.0381)	tensor(-9.5348)	tensor(-8.7707)	tensor(-8.0248)	tensor(-9.7902)	tensor(-8.6304)	tensor(-10.1463)	
tensor(-10.3391)	tensor(-11.2359)	tensor(-10.4369)	tensor(-11.4129)	tensor(-11.1828)	tensor(-9.1868)	tensor(-8.3770)	tensor(-9.3253)	tensor(-8.6629)	tensor(-9.7144)	tensor(-5.9617)	tensor(-7.9147)	tensor(-4.0704)	tensor(-4.1762)	tensor(-9.0937)	tensor(-9.6305)	tensor(-7.9909)	tensor(-9.4109)	tensor(-7.5359)	tensor(-10.4145)	tensor(-13.1936)	tensor(-10.7308)	tensor(-10.6847)	tensor(-11.0517)	tensor(-13.8609)	tensor(-11.5891)	tensor(-9.1805)	tensor(-9.6022)	tensor(-10.8038)	tensor(-10.7401)	tensor(-9.1121)	tensor(-8.1620)	tensor(-9.2532)	tensor(-5.9534)	tensor(-11.6036)	tensor(-11.2608)	tensor(-9.3000)	tensor(-11.6666)	tensor(-10.7148)	tensor(-11.6325)	
tensor(-11.7404)	tensor(-12.1324)	tensor(-11.4519)	tensor(-12.9184)	tensor(-11.4338)	tensor(-10.2720)	tensor(-9.2530)	tensor(-11.9359)	tensor(-12.0730)	tensor(-13.9420)	tensor(-10.9092)	tensor(-9.1698)	tensor(-8.9221)	tensor(-8.7873)	tensor(-8.2206)	tensor(-11.0928)	tensor(-7.8375)	tensor(-10.5580)	tensor(-10.0327)	tensor(-12.6072)	tensor(-14.1668)	tensor(-12.3139)	tensor(-11.7159)	tensor(-12.0373)	tensor(-14.9475)	tensor(-12.0771)	tensor(-10.7160)	tensor(-11.3855)	tensor(-11.3152)	tensor(-10.9686)	tensor(-11.5498)	tensor(-8.2496)	tensor(-10.3742)	tensor(-8.6036)	tensor(-12.1324)	tensor(-12.4939)	tensor(-10.6854)	tensor(-11.7861)	tensor(-11.2478)	tensor(-12.5596)	
tensor(-5.6696)	tensor(-5.1200)	tensor(-5.2049)	tensor(-5.6019)	tensor(-4.0394)	tensor(-8.9210)	tensor(-8.0080)	tensor(-9.5261)	tensor(-9.3597)	tensor(-11.3538)	tensor(-8.5568)	tensor(-9.5091)	tensor(-7.0553)	tensor(-7.5417)	tensor(-9.5915)	tensor(-8.8131)	tensor(-7.6368)	tensor(-5.1989)	tensor(-6.2752)	tensor(-3.9954)	tensor(-11.4988)	tensor(-9.3181)	tensor(-6.1802)	tensor(-2.2003)	tensor(-7.9209)	tensor(-3.9195)	tensor(-3.4771)	tensor(-2.6053)	tensor(-0.0585)	tensor(-2.0269)	tensor(-8.6542)	tensor(-6.8228)	tensor(-8.9373)	tensor(-7.0135)	tensor(-10.3104)	tensor(-10.1115)	tensor(-8.8995)	tensor(-9.1414)	tensor(-8.9864)	tensor(-10.6753)	
tensor(-12.7902)	tensor(-13.2850)	tensor(-12.2525)	tensor(-14.0808)	tensor(-13.1055)	tensor(-13.5351)	tensor(-12.0516)	tensor(-14.1935)	tensor(-14.1854)	tensor(-15.1671)	tensor(-13.3681)	tensor(-14.1434)	tensor(-12.4723)	tensor(-12.9057)	tensor(-12.5902)	tensor(-13.0645)	tensor(-12.5161)	tensor(-11.8828)	tensor(-12.1722)	tensor(-13.3068)	tensor(-15.7871)	tensor(-14.0202)	tensor(-12.5864)	tensor(-12.6896)	tensor(-15.6286)	tensor(-12.5955)	tensor(-12.4261)	tensor(-12.0571)	tensor(-12.5882)	tensor(-11.7725)	tensor(-13.7324)	tensor(-11.4512)	tensor(-13.7626)	tensor(-12.6282)	tensor(-13.8133)	tensor(-14.8120)	tensor(-13.4214)	tensor(-12.2511)	tensor(-9.6360)	tensor(-9.5989)	
tensor(-9.9071)	tensor(-11.1525)	tensor(-10.0772)	tensor(-11.5927)	tensor(-11.3941)	tensor(-10.6291)	tensor(-9.3739)	tensor(-11.1037)	tensor(-9.9042)	tensor(-12.9966)	tensor(-11.3281)	tensor(-10.9167)	tensor(-7.8067)	tensor(-9.1126)	tensor(-9.1692)	tensor(-9.4165)	tensor(-8.8041)	tensor(-8.4341)	tensor(-8.5135)	tensor(-10.2811)	tensor(-12.8038)	tensor(-10.2469)	tensor(-10.3772)	tensor(-11.2533)	tensor(-14.1441)	tensor(-11.8761)	tensor(-9.3121)	tensor(-9.8054)	tensor(-10.4926)	tensor(-10.7937)	tensor(-11.1416)	tensor(-9.0300)	tensor(-11.4815)	tensor(-9.4004)	tensor(-11.8369)	tensor(-12.2887)	tensor(-10.6130)	tensor(-7.6988)	tensor(-4.5299)	tensor(-5.9070)	
