tensor(-8.5202)	tensor(-7.4121)	tensor(-7.3434)	tensor(-10.2090)	tensor(-8.8869)	tensor(-10.1233)	tensor(-8.0964)	tensor(-10.0883)	tensor(-8.4230)	tensor(-8.8673)	tensor(-6.7816)	tensor(-11.9770)	tensor(-5.1246)	tensor(-4.9536)	tensor(-9.1958)	tensor(-8.3216)	tensor(-5.3783)	tensor(-7.6459)	tensor(-6.3126)	tensor(-10.8031)	tensor(-11.3985)	tensor(-10.0025)	tensor(-8.9183)	tensor(-10.3795)	tensor(-12.9534)	tensor(-9.7356)	tensor(-7.9060)	tensor(-10.1019)	tensor(-8.0134)	tensor(-11.4164)	tensor(-7.0029)	tensor(-4.9832)	tensor(-7.3344)	tensor(-5.7718)	tensor(-9.3975)	tensor(-8.2463)	tensor(-8.7637)	tensor(-8.3375)	tensor(-7.1573)	tensor(-6.6619)	
tensor(-9.4486)	tensor(-7.8770)	tensor(-8.8437)	tensor(-10.7126)	tensor(-9.5829)	tensor(-9.7239)	tensor(-9.8502)	tensor(-10.9101)	tensor(-9.8067)	tensor(-10.9843)	tensor(-8.5220)	tensor(-12.8024)	tensor(-6.9232)	tensor(-6.9891)	tensor(-10.1410)	tensor(-8.1955)	tensor(-6.8291)	tensor(-8.5599)	tensor(-6.8652)	tensor(-11.2758)	tensor(-12.2342)	tensor(-10.0835)	tensor(-10.0061)	tensor(-9.9615)	tensor(-13.5464)	tensor(-9.5441)	tensor(-9.4606)	tensor(-10.2931)	tensor(-8.9742)	tensor(-11.1769)	tensor(-8.3110)	tensor(-7.5122)	tensor(-8.9709)	tensor(-8.3677)	tensor(-10.9045)	tensor(-9.9287)	tensor(-10.2559)	tensor(-9.3248)	tensor(-7.8889)	tensor(-7.8324)	
tensor(-10.3056)	tensor(-8.4828)	tensor(-8.8186)	tensor(-10.5086)	tensor(-9.9027)	tensor(-12.1133)	tensor(-10.9218)	tensor(-11.7404)	tensor(-11.4031)	tensor(-12.1776)	tensor(-9.3798)	tensor(-14.3498)	tensor(-9.4916)	tensor(-10.6235)	tensor(-11.2210)	tensor(-9.7218)	tensor(-8.1648)	tensor(-7.8948)	tensor(-9.4763)	tensor(-11.3904)	tensor(-12.4959)	tensor(-10.6446)	tensor(-10.1171)	tensor(-11.2210)	tensor(-13.6704)	tensor(-10.7268)	tensor(-8.8391)	tensor(-10.9040)	tensor(-9.3090)	tensor(-11.7565)	tensor(-10.1479)	tensor(-8.0513)	tensor(-11.2406)	tensor(-8.9572)	tensor(-11.4090)	tensor(-10.5085)	tensor(-11.6798)	tensor(-3.5793)	tensor(-3.9799)	tensor(-3.5793)	
tensor(-10.3056)	tensor(-8.4828)	tensor(-8.8186)	tensor(-10.5086)	tensor(-9.9027)	tensor(-12.1133)	tensor(-10.9218)	tensor(-11.7404)	tensor(-11.4031)	tensor(-12.1776)	tensor(-9.3798)	tensor(-14.3498)	tensor(-9.4916)	tensor(-10.6235)	tensor(-11.2210)	tensor(-9.7218)	tensor(-8.1648)	tensor(-7.8948)	tensor(-9.4763)	tensor(-11.3904)	tensor(-12.4959)	tensor(-10.6446)	tensor(-10.1171)	tensor(-11.2210)	tensor(-13.6704)	tensor(-10.7268)	tensor(-8.8391)	tensor(-10.9040)	tensor(-9.3090)	tensor(-11.7565)	tensor(-10.1479)	tensor(-8.0513)	tensor(-11.2406)	tensor(-8.9572)	tensor(-11.4090)	tensor(-10.5085)	tensor(-11.6798)	tensor(-4.6152)	tensor(-3.9799)	tensor(-3.6152)	
tensor(-7.6955)	tensor(-6.1783)	tensor(-5.8439)	tensor(-8.8631)	tensor(-7.5907)	tensor(-11.1457)	tensor(-10.0527)	tensor(-10.5777)	tensor(-10.0824)	tensor(-10.4561)	tensor(-8.2499)	tensor(-13.8618)	tensor(-8.3829)	tensor(-8.5383)	tensor(-10.1852)	tensor(-8.5583)	tensor(-6.5071)	tensor(-6.1256)	tensor(-8.1619)	tensor(-9.7871)	tensor(-11.8968)	tensor(-9.3284)	tensor(-8.4956)	tensor(-9.7198)	tensor(-12.3955)	tensor(-8.9784)	tensor(-7.0296)	tensor(-8.8504)	tensor(-6.4827)	tensor(-9.8926)	tensor(-9.3309)	tensor(-6.5322)	tensor(-10.2948)	tensor(-7.8922)	tensor(-10.1992)	tensor(-9.5148)	tensor(-9.3220)	tensor(-6.8705)	tensor(-4.4243)	tensor(-4.0283)	
tensor(-10.3056)	tensor(-8.4828)	tensor(-8.8186)	tensor(-10.5086)	tensor(-9.9027)	tensor(-12.1133)	tensor(-10.9218)	tensor(-11.7404)	tensor(-11.4031)	tensor(-12.1776)	tensor(-9.3798)	tensor(-14.3498)	tensor(-9.4916)	tensor(-10.6235)	tensor(-11.2210)	tensor(-9.7218)	tensor(-8.1648)	tensor(-7.8948)	tensor(-9.4763)	tensor(-11.3904)	tensor(-12.4959)	tensor(-10.6446)	tensor(-10.1171)	tensor(-11.2210)	tensor(-13.6704)	tensor(-10.7268)	tensor(-8.8391)	tensor(-10.9040)	tensor(-9.3090)	tensor(-11.7565)	tensor(-10.1479)	tensor(-8.0513)	tensor(-11.2406)	tensor(-8.9572)	tensor(-11.4090)	tensor(-10.5085)	tensor(-11.6798)	tensor(-8.1974)	tensor(-3.9799)	tensor(-9.1974)	
tensor(-7.6955)	tensor(-6.1783)	tensor(-5.8439)	tensor(-8.8631)	tensor(-7.5907)	tensor(-11.1457)	tensor(-10.0527)	tensor(-10.5777)	tensor(-10.0824)	tensor(-10.4561)	tensor(-8.2499)	tensor(-13.8618)	tensor(-8.3829)	tensor(-8.5383)	tensor(-10.1852)	tensor(-8.5583)	tensor(-6.5071)	tensor(-6.1256)	tensor(-8.1619)	tensor(-9.7871)	tensor(-11.8968)	tensor(-9.3284)	tensor(-8.4956)	tensor(-9.7198)	tensor(-12.3955)	tensor(-8.9784)	tensor(-7.0296)	tensor(-8.8504)	tensor(-6.4827)	tensor(-9.8926)	tensor(-9.3309)	tensor(-6.5322)	tensor(-10.2948)	tensor(-7.8922)	tensor(-10.1992)	tensor(-9.5148)	tensor(-9.3220)	tensor(-6.8705)	tensor(-4.4243)	tensor(-5.8275)	
tensor(-7.7639)	tensor(-7.1713)	tensor(-7.4019)	tensor(-8.2415)	tensor(-8.7553)	tensor(-9.8560)	tensor(-8.6618)	tensor(-9.2095)	tensor(-8.7677)	tensor(-8.4237)	tensor(-7.4750)	tensor(-11.2538)	tensor(-5.0961)	tensor(-4.3272)	tensor(-9.4746)	tensor(-9.4399)	tensor(-5.9890)	tensor(-7.1572)	tensor(-6.3335)	tensor(-8.9292)	tensor(-10.8887)	tensor(-9.3344)	tensor(-8.3913)	tensor(-9.2111)	tensor(-11.4988)	tensor(-8.1564)	tensor(-7.4933)	tensor(-8.6614)	tensor(-6.7323)	tensor(-9.9477)	tensor(-7.7292)	tensor(-6.3037)	tensor(-8.3084)	tensor(-6.5789)	tensor(-9.7377)	tensor(-8.4345)	tensor(-9.2117)	tensor(-9.4126)	tensor(-8.4502)	tensor(-8.4023)	
tensor(-10.4036)	tensor(-8.4150)	tensor(-8.9179)	tensor(-11.4677)	tensor(-10.3301)	tensor(-12.1116)	tensor(-11.5378)	tensor(-11.8490)	tensor(-10.8255)	tensor(-12.2630)	tensor(-9.2511)	tensor(-14.0167)	tensor(-9.8499)	tensor(-10.3358)	tensor(-11.6091)	tensor(-10.3572)	tensor(-8.0175)	tensor(-7.8678)	tensor(-9.6879)	tensor(-11.8830)	tensor(-13.0606)	tensor(-10.1893)	tensor(-10.3292)	tensor(-11.2790)	tensor(-14.7954)	tensor(-11.4117)	tensor(-9.7197)	tensor(-11.9188)	tensor(-9.5753)	tensor(-12.7386)	tensor(-10.7528)	tensor(-8.4878)	tensor(-12.1270)	tensor(-9.9672)	tensor(-12.2217)	tensor(-11.1499)	tensor(-12.0538)	tensor(-7.8993)	tensor(-3.3380)	tensor(-3.3380)	
tensor(-10.4036)	tensor(-8.4150)	tensor(-8.9179)	tensor(-11.4677)	tensor(-10.3301)	tensor(-12.1116)	tensor(-11.5378)	tensor(-11.8490)	tensor(-10.8255)	tensor(-12.2630)	tensor(-9.2511)	tensor(-14.0167)	tensor(-9.8499)	tensor(-10.3358)	tensor(-11.6091)	tensor(-10.3572)	tensor(-8.0175)	tensor(-7.8678)	tensor(-9.6879)	tensor(-11.8830)	tensor(-13.0606)	tensor(-10.1893)	tensor(-10.3292)	tensor(-11.2790)	tensor(-14.7954)	tensor(-11.4117)	tensor(-9.7197)	tensor(-11.9188)	tensor(-9.5753)	tensor(-12.7386)	tensor(-10.7528)	tensor(-8.4878)	tensor(-12.1270)	tensor(-9.9672)	tensor(-12.2217)	tensor(-11.1499)	tensor(-12.0538)	tensor(-7.8993)	tensor(-3.8149)	tensor(-2.8149)	
tensor(-10.4036)	tensor(-8.4150)	tensor(-8.9179)	tensor(-11.4677)	tensor(-10.3301)	tensor(-12.1116)	tensor(-11.5378)	tensor(-11.8490)	tensor(-10.8255)	tensor(-12.2630)	tensor(-9.2511)	tensor(-14.0167)	tensor(-9.8499)	tensor(-10.3358)	tensor(-11.6091)	tensor(-10.3572)	tensor(-8.0175)	tensor(-7.8678)	tensor(-9.6879)	tensor(-11.8830)	tensor(-13.0606)	tensor(-10.1893)	tensor(-10.3292)	tensor(-11.2790)	tensor(-14.7954)	tensor(-11.4117)	tensor(-9.7197)	tensor(-11.9188)	tensor(-9.5753)	tensor(-12.7386)	tensor(-10.7528)	tensor(-8.4878)	tensor(-12.1270)	tensor(-9.9672)	tensor(-12.2217)	tensor(-11.1499)	tensor(-12.0538)	tensor(-7.8993)	tensor(-2.2823)	tensor(-3.2823)	
