tensor(-10.4483)	tensor(-10.2677)	tensor(-10.8153)	tensor(-11.1203)	tensor(-10.4540)	tensor(-10.2247)	tensor(-9.0210)	tensor(-11.8685)	tensor(-10.8531)	tensor(-11.8055)	tensor(-9.5973)	tensor(-9.4474)	tensor(-8.8835)	tensor(-9.8289)	tensor(-11.2996)	tensor(-11.0798)	tensor(-8.4851)	tensor(-10.1309)	tensor(-9.1747)	tensor(-10.8075)	tensor(-11.4767)	tensor(-10.9412)	tensor(-10.1554)	tensor(-10.2248)	tensor(-13.0611)	tensor(-10.1484)	tensor(-9.9146)	tensor(-10.7317)	tensor(-10.0784)	tensor(-9.5119)	tensor(-9.8162)	tensor(-9.7582)	tensor(-11.2651)	tensor(-9.9004)	tensor(-10.8990)	tensor(-11.3475)	tensor(-10.0228)	tensor(-12.0357)	tensor(-10.0410)	tensor(-11.9133)	
tensor(-6.2506)	tensor(-6.6662)	tensor(-6.6946)	tensor(-7.3050)	tensor(-7.9347)	tensor(-4.4572)	tensor(-0.7193)	tensor(-2.7215)	tensor(-4.2050)	tensor(-3.7481)	tensor(-0.5615)	tensor(-2.1755)	tensor(0.2807)	tensor(0.3261)	tensor(-5.2227)	tensor(-3.8741)	tensor(0.2578)	tensor(-5.2231)	tensor(-0.7193)	tensor(-3.3110)	tensor(-3.9479)	tensor(-5.1382)	tensor(-5.9684)	tensor(-6.2632)	tensor(-9.9501)	tensor(-7.5029)	tensor(-5.1472)	tensor(-4.6306)	tensor(-6.3722)	tensor(-6.5766)	tensor(-2.3640)	tensor(-0.3949)	tensor(-2.0753)	tensor(-0.7193)	tensor(-5.6869)	tensor(-3.7332)	tensor(-3.6804)	tensor(-7.4491)	tensor(-5.9204)	tensor(-7.6675)	
tensor(-8.5106)	tensor(-8.7471)	tensor(-8.8646)	tensor(-10.0182)	tensor(-9.6113)	tensor(-8.1671)	tensor(-7.5050)	tensor(-7.8852)	tensor(-7.7105)	tensor(-7.8745)	tensor(-3.3498)	tensor(-7.4622)	tensor(-6.4999)	tensor(-5.9106)	tensor(-8.8977)	tensor(-8.6156)	tensor(-6.3754)	tensor(-8.0699)	tensor(-7.2313)	tensor(-9.3730)	tensor(-11.4571)	tensor(-9.2904)	tensor(-7.7012)	tensor(-9.5427)	tensor(-12.5184)	tensor(-9.5436)	tensor(-7.7016)	tensor(-8.7899)	tensor(-8.9275)	tensor(-8.6664)	tensor(-7.8148)	tensor(-6.4527)	tensor(-7.4254)	tensor(-5.9138)	tensor(-9.0375)	tensor(-8.5767)	tensor(-8.1206)	tensor(-9.7788)	tensor(-8.6129)	tensor(-10.2685)	
tensor(-10.4654)	tensor(-10.8313)	tensor(-10.9813)	tensor(-11.1400)	tensor(-11.0430)	tensor(-10.0354)	tensor(-7.7209)	tensor(-9.5110)	tensor(-9.5658)	tensor(-6.3343)	tensor(-8.1128)	tensor(-8.1917)	tensor(-5.1646)	tensor(-1.1897)	tensor(-10.1238)	tensor(-8.6944)	tensor(-6.1389)	tensor(-9.9580)	tensor(-7.3091)	tensor(-9.5520)	tensor(-12.5386)	tensor(-10.8630)	tensor(-9.8279)	tensor(-10.2774)	tensor(-12.5831)	tensor(-10.2309)	tensor(-9.1530)	tensor(-9.4370)	tensor(-10.3619)	tensor(-9.6527)	tensor(-8.0233)	tensor(-6.0553)	tensor(-8.3444)	tensor(-4.9972)	tensor(-10.2856)	tensor(-7.7563)	tensor(-6.5761)	tensor(-11.3457)	tensor(-9.5770)	tensor(-11.1934)	
tensor(-12.2253)	tensor(-13.0314)	tensor(-12.5945)	tensor(-13.7646)	tensor(-13.2390)	tensor(-12.6786)	tensor(-11.9362)	tensor(-12.9507)	tensor(-11.0719)	tensor(-14.0565)	tensor(-12.1915)	tensor(-11.7167)	tensor(-8.8355)	tensor(-8.1230)	tensor(-11.9744)	tensor(-11.3339)	tensor(-9.9366)	tensor(-11.6343)	tensor(-10.5858)	tensor(-12.7840)	tensor(-14.9596)	tensor(-12.8452)	tensor(-11.9330)	tensor(-13.3122)	tensor(-14.9396)	tensor(-13.0172)	tensor(-11.5971)	tensor(-12.3310)	tensor(-12.6098)	tensor(-12.4379)	tensor(-11.8002)	tensor(-10.4372)	tensor(-10.6918)	tensor(-10.4207)	tensor(-13.6361)	tensor(-13.0290)	tensor(-11.7117)	tensor(-12.7318)	tensor(-11.2049)	tensor(-11.7741)	
tensor(-5.1618)	tensor(-4.9382)	tensor(-3.9382)	tensor(-4.4668)	tensor(-4.9382)	tensor(-10.1106)	tensor(-9.8723)	tensor(-10.3806)	tensor(-10.2925)	tensor(-11.7283)	tensor(-10.3781)	tensor(-9.1752)	tensor(-7.4557)	tensor(-9.0052)	tensor(-10.6019)	tensor(-10.7512)	tensor(-8.4875)	tensor(-7.2908)	tensor(-7.5116)	tensor(-4.7818)	tensor(-10.4399)	tensor(-9.3759)	tensor(-6.8649)	tensor(-3.8266)	tensor(-5.6707)	tensor(-4.2255)	tensor(-5.5468)	tensor(-4.2445)	tensor(-3.7690)	tensor(-4.4138)	tensor(-8.8492)	tensor(-7.8434)	tensor(-9.0545)	tensor(-8.9028)	tensor(-10.5985)	tensor(-9.7837)	tensor(-8.3846)	tensor(-10.7306)	tensor(-8.8252)	tensor(-10.4659)	
tensor(-5.1618)	tensor(-4.4637)	tensor(-4.4637)	tensor(-4.4668)	tensor(-3.4637)	tensor(-10.1106)	tensor(-9.8723)	tensor(-10.3806)	tensor(-10.2925)	tensor(-11.7283)	tensor(-10.3781)	tensor(-9.1752)	tensor(-7.4557)	tensor(-9.0052)	tensor(-10.6019)	tensor(-10.7512)	tensor(-8.4875)	tensor(-7.2908)	tensor(-7.5116)	tensor(-4.7818)	tensor(-10.4399)	tensor(-9.3759)	tensor(-6.8649)	tensor(-3.8266)	tensor(-5.6707)	tensor(-4.2255)	tensor(-5.5468)	tensor(-4.2445)	tensor(-3.7690)	tensor(-4.4138)	tensor(-8.8492)	tensor(-7.8434)	tensor(-9.0545)	tensor(-8.9028)	tensor(-10.5985)	tensor(-9.7837)	tensor(-8.3846)	tensor(-10.7306)	tensor(-8.8252)	tensor(-10.4659)	
tensor(-5.1618)	tensor(-3.6201)	tensor(-4.6201)	tensor(-4.4668)	tensor(-4.6201)	tensor(-10.1106)	tensor(-9.8723)	tensor(-10.3806)	tensor(-10.2925)	tensor(-11.7283)	tensor(-10.3781)	tensor(-9.1752)	tensor(-7.4557)	tensor(-9.0052)	tensor(-10.6019)	tensor(-10.7512)	tensor(-8.4875)	tensor(-7.2908)	tensor(-7.5116)	tensor(-4.7818)	tensor(-10.4399)	tensor(-9.3759)	tensor(-6.8649)	tensor(-3.8266)	tensor(-5.6707)	tensor(-4.2255)	tensor(-5.5468)	tensor(-4.2445)	tensor(-3.7690)	tensor(-4.4138)	tensor(-8.8492)	tensor(-7.8434)	tensor(-9.0545)	tensor(-8.9028)	tensor(-10.5985)	tensor(-9.7837)	tensor(-8.3846)	tensor(-10.7306)	tensor(-8.8252)	tensor(-10.4659)	
tensor(-4.0166)	tensor(-2.8665)	tensor(-5.8634)	tensor(-2.5008)	tensor(-1.9423)	tensor(-9.6349)	tensor(-9.7599)	tensor(-10.9800)	tensor(-10.5226)	tensor(-11.4553)	tensor(-9.8336)	tensor(-9.2764)	tensor(-8.6292)	tensor(-9.0868)	tensor(-11.1260)	tensor(-10.1713)	tensor(-8.7991)	tensor(-6.8237)	tensor(-7.7734)	tensor(-3.9071)	tensor(-11.0204)	tensor(-9.6273)	tensor(-4.2093)	tensor(-0.9317)	tensor(-1.9869)	tensor(-0.5399)	tensor(-3.2134)	tensor(-2.4140)	tensor(-1.4152)	tensor(-1.6108)	tensor(-8.8891)	tensor(-7.2730)	tensor(-9.7183)	tensor(-9.1115)	tensor(-11.2280)	tensor(-9.0214)	tensor(-8.8624)	tensor(-10.4832)	tensor(-8.9939)	tensor(-10.9137)	
tensor(-10.1508)	tensor(-10.2644)	tensor(-10.6549)	tensor(-10.8734)	tensor(-10.4634)	tensor(-11.2864)	tensor(-10.2846)	tensor(-10.0285)	tensor(-10.6584)	tensor(-12.4912)	tensor(-10.9615)	tensor(-10.7244)	tensor(-8.6438)	tensor(-9.6590)	tensor(-10.4253)	tensor(-10.1542)	tensor(-9.1086)	tensor(-8.4034)	tensor(-9.2177)	tensor(-9.5827)	tensor(-11.5980)	tensor(-10.7390)	tensor(-9.2009)	tensor(-9.9598)	tensor(-12.3323)	tensor(-10.1206)	tensor(-9.0121)	tensor(-9.0396)	tensor(-9.4103)	tensor(-9.0130)	tensor(-9.5560)	tensor(-9.3845)	tensor(-10.2817)	tensor(-9.9769)	tensor(-11.2416)	tensor(-11.2256)	tensor(-9.9570)	tensor(-8.2991)	tensor(-4.0373)	tensor(-6.3096)	
tensor(-12.3496)	tensor(-12.1250)	tensor(-13.1603)	tensor(-12.8869)	tensor(-12.5905)	tensor(-11.2034)	tensor(-11.6348)	tensor(-13.1949)	tensor(-13.2664)	tensor(-13.2911)	tensor(-11.9343)	tensor(-12.2756)	tensor(-10.5703)	tensor(-9.6000)	tensor(-11.4237)	tensor(-12.6800)	tensor(-11.0669)	tensor(-11.5805)	tensor(-11.6301)	tensor(-12.0132)	tensor(-14.0416)	tensor(-12.4311)	tensor(-11.9608)	tensor(-12.4471)	tensor(-13.7953)	tensor(-12.2140)	tensor(-11.7519)	tensor(-11.7662)	tensor(-12.0423)	tensor(-11.8100)	tensor(-12.0047)	tensor(-11.9559)	tensor(-13.0482)	tensor(-12.3402)	tensor(-12.6577)	tensor(-12.0632)	tensor(-11.7828)	tensor(-12.7376)	tensor(-11.7675)	tensor(-13.3734)	
